Sample Name,CJ001,CJ002,CJ003,CJ004,CJ005,CJ006,CJ007,CJ008,CJ009,CJ010,CJ011,CJ012,CJ013,CJ014,CJ015,CJ016,CJ017,CJ018
Treatment,Ca,Ca,Ca,Ca,Ca,Ca,Ca,Ca,Ca,None,None,None,None,None,None,None,None,None
Elevation,High,High,High,Low,Low,Low,Spruce Fir,Spruce Fir,Spruce Fir,High,High,High,Low,Low,Low,Spruce Fir,Spruce Fir,Spruce Fir
Depth,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe
Gene9948,3.680084151,1.214486517,0.529771713,6.022307173,5.329475439,0.471242764,2.275459117,2.619664488,1.631444682,9.100477794,2.106821651,3.11570449,5.159330609,2.998276633,0.975892765,7.227358016,3.036877756,2.712774428
Gene9949,1.840042076,1.518108146,2.648858567,1.916188646,2.180239952,2.356213819,2.275459117,2.143361854,2.990981918,1.742644684,2.370174358,1.557852245,1.289832652,1.713300933,4.391517442,1.487985474,0.569414579,1.898942099
Gene9950,2.760063113,1.214486517,1.324429284,2.737412351,3.39148437,1.649349673,1.991026727,1.667059219,2.719074471,2.904407807,2.896879771,0,2.09597806,0,2.195758721,1.700554827,2.277658317,2.712774428
Gene9951,0,0,0,1.368706176,0,0,0,0.714453951,0.271907447,0,0.526705413,0.623140898,0.483687245,0.856650467,0,0,0.18980486,0.542554886
Gene9952,0,0.607243258,0,0.273741235,0.242248884,0,0,0,0,0.580881561,0.526705413,0,0,0.214162617,0.243973191,0,0,0
Gene9953,0,0,0,0,0,0,0,0,0.543814894,0.387254374,0.263352706,0,0,0.214162617,0.731919574,0,0,0
Gene9954,43.85433614,43.11427134,41.32219365,58.03314185,31.0078571,41.46936321,60.86853137,57.39446741,50.30287771,50.14944146,43.71654927,52.34383544,49.65855711,52.89816632,55.13794122,76.52496723,67.57053006,66.73425092
Gene9955,101.2023142,176.7077882,206.6109682,129.7533455,148.9830634,171.532366,127.9945753,138.6040665,180.8184523,103.5905451,151.9545116,151.4232382,134.1425958,154.4112466,156.874762,118.1885605,154.311351,152.7292003
Gene9956,0.920021038,0,1.58931514,0,0.484497767,1.649349673,0.28443239,0,0.543814894,0,0,0.623140898,0.483687245,0.428325233,2.439731912,0.425138707,0.18980486,0
Gene9957,0.613347359,0,0,0,0.242248884,0,0.853297169,0,0.271907447,0,0.263352706,0,0,0,0,0.425138707,0,0
Gene9958,15.02701028,9.715892133,10.59543427,8.759719525,9.689955344,4.94804902,12.51502514,0,14.41109469,12.97302154,11.58751908,14.6438111,10.31866122,8.780667284,14.15044509,14.45471603,10.05965757,8.138323283
Gene9959,0,0,0,0.273741235,0,0,0.28443239,0,0,0,0,0.311570449,0,0,0,0.212569353,0,0.271277443
Gene9960,0,0,0,0,0,0.235621382,0,0.238151317,0.271907447,0,0,0,0,0,0,0,0,0
Gene9961,3.986757831,2.732594662,6.092374704,4.927342233,10.90119976,4.94804902,7.679674518,5.953782927,5.166241494,3.291662181,6.847170367,7.477690777,0,4.925740183,11.2227668,9.99075961,6.073755511,4.340439084
Gene9962,7.973515661,19.12816264,14.56872212,18.34066275,10.65895088,15.31538982,7.395242129,13.81277639,20.66496598,8.325969046,12.3775772,16.5132338,9.834973974,10.2798056,21.71361402,4.889095128,14.80477906,24.95752473
Gene9963,12.57362085,0,0.264885857,14.23454423,6.540719857,0.235621382,3.982053454,4.286723707,1.087629788,17.62007403,2.106821651,0.934711347,4.514414283,6.210715884,1.463839147,10.20332896,3.606292335,1.898942099
Gene9964,23.00052595,20.64627078,14.30383626,39.96622033,27.61637273,23.56213819,27.87437418,32.1504278,33.44461599,31.5612315,25.01850711,27.41819952,36.59900151,31.48190465,24.64129232,32.09797236,37.20175251,22.51602775
Gene9965,20.85381019,10.62675702,15.8931514,14.50828546,11.8701953,15.31538982,14.22161948,17.14689483,9.516760647,12.97302154,7.900581193,9.65868392,10.31866122,12.42143177,11.71071318,16.15527086,8.920828407,14.92025935
Gene9966,118.9893876,119.6269219,133.5024718,119.6249198,115.0682197,128.1780317,94.14712095,113.1218756,123.445981,100.4925101,123.2490666,99.39097324,108.82963,125.0709681,128.0859254,95.23107033,93.00438127,113.3939711
Gene9967,0.306673679,0,0.264885857,0.273741235,0,0.235621382,0,0,0.543814894,0,0.263352706,0.623140898,0,0.428325233,0,0.212569353,0,0.542554886
Gene9968,0,0.910864887,0,0.54748247,0,0,0,2.381513171,0,0,0,0,0.806145408,0,0,0,0,0
Gene9969,0,0.607243258,0,0.273741235,0,0,0.28443239,0,0,0.774508748,0,0,0,0,0,0,0,0
Gene9970,7.666841982,3.036216292,4.767945421,4.379859762,1.453493302,2.591835201,3.982053454,2.381513171,2.990981918,4.840679678,3.68693789,1.246281796,1.773519897,2.784114017,0.731919574,2.125693534,2.467463176,2.98405187
Gene9971,40.17425198,10.01951376,0,44.07233886,42.15130575,0.706864146,27.87437418,18.57580273,1.903352129,65.83324362,12.1142245,15.57852245,18.86380254,14.99138317,9.027008076,43.3641481,20.68872971,4.611716527
Gene9972,2.146715755,4.554324437,8.476347415,1.094964941,2.906986603,5.890534547,3.128756285,2.857815805,7.613408518,2.71078062,5.267054129,4.985127185,2.09597806,2.784114017,2.927678295,1.487985474,1.138829158,2.170219542
Gene9973,0,0.303621629,0.529771713,0,0,0,0,0,0.815722341,0,0,0,0,0,0,0,0,0
Gene9974,0.613347359,0.607243258,3.973287851,1.368706176,1.937991069,3.298699346,2.275459117,4.286723707,3.262889365,1.35539031,3.160232477,3.738845388,3.224581631,2.5699514,3.171651486,1.913124181,1.328634018,3.797884199
Gene9975,477.1842449,550.4660137,595.19852,499.5777541,489.3427449,605.5469514,494.3434931,553.7018122,609.8884037,527.4404577,583.8529502,592.9185645,499.8101528,497.7139211,557.7227152,507.4030466,544.9297523,610.9168011
Gene9976,477.1842449,550.4660137,595.19852,499.5777541,489.3427449,605.5469514,494.3434931,553.7018122,609.8884037,527.4404577,583.8529502,592.9185645,499.8101528,497.7139211,557.7227152,507.4030466,544.9297523,610.9168011
Gene9977,0,0,0,0,0.242248884,0,0.28443239,0,0,0,0,0,0,0,0,0,0.18980486,0
Gene9978,35.5741468,59.20621769,92.97493571,43.52485639,49.17652337,76.34132773,42.09599366,53.1077437,74.77454794,48.98767834,55.56742106,54.21325813,46.11151732,53.32649155,66.60468121,46.76525775,49.72887325,62.39381184
Gene9979,70.22827255,101.4096241,113.3711467,63.78170779,70.73667401,99.19660177,64.28172004,86.21077678,103.3248299,56.34551145,98.49391221,95.9636983,59.332302,65.96208594,105.6403918,63.55823667,89.96750351,96.30349218
Gene9980,137.3898083,147.2564901,147.5414222,145.9040783,141.7155969,154.3320051,149.6114369,149.5590271,165.0478204,156.25714,159.5917401,161.3934926,147.5246096,134.4941233,144.9200756,160.9150005,184.6801285,180.128222
Gene9981,0.306673679,3.64345955,13.77406455,7.117272114,9.205457577,12.72355462,4.835350623,4.524875024,15.77063193,4.840679678,7.37387578,10.28182482,10.96357754,9.423155134,16.34620381,4.889095128,5.504340932,13.56387214
Gene9982,1.533368396,0.910864887,0,2.463671116,0.968995534,0.471242764,1.137729558,0,0,2.129899058,0.526705413,0.934711347,0.644916326,0.856650467,1.219865956,1.487985474,0.949024299,1.356387214
Gene9983,120.8294296,134.8080033,153.368911,101.0105158,112.8879798,148.677092,123.7280895,132.8884349,124.5336108,119.6616016,116.4018962,117.4620593,106.733652,115.647813,128.0859254,116.9131444,131.9143775,141.3355477
Gene9984,120.8294296,134.8080033,153.368911,101.0105158,112.8879798,148.677092,123.7280895,132.8884349,124.5336108,119.6616016,116.4018962,117.4620593,106.733652,115.647813,128.0859254,116.9131444,131.9143775,141.3355477
Gene9985,259.139259,215.2677351,195.2208764,268.8138929,215.6015064,220.0703707,203.6535909,214.5743367,211.8159013,310.9652625,238.597552,251.4373524,237.9741243,200.027884,216.6481938,213.2070615,225.4881734,165.2079626
Gene9986,321.7006896,334.894657,372.1646287,312.3387493,341.8131748,381.7066387,334.4924901,333.8881465,380.6704259,309.416245,372.1173742,375.7539615,306.9801712,324.8846895,353.7611273,308.4381318,366.5131841,375.9905357
Gene9987,321.7006896,334.894657,372.1646287,312.3387493,341.8131748,381.7066387,334.4924901,333.8881465,380.6704259,309.416245,372.1173742,375.7539615,306.9801712,324.8846895,353.7611273,308.4381318,366.5131841,375.9905357
Gene9988,3.066736793,3.64345955,2.648858567,1.368706176,0.968995534,6.126155929,1.137729558,2.381513171,4.6224266,1.35539031,2.633527064,2.492563592,1.773519897,1.499138317,3.415624677,0.63770806,0.949024299,2.170219542
Gene9989,3.066736793,3.64345955,2.648858567,1.368706176,0.968995534,6.126155929,1.137729558,2.381513171,4.6224266,1.35539031,2.633527064,2.492563592,1.773519897,1.499138317,3.415624677,0.63770806,0.949024299,2.170219542
Gene9990,0,2.125351404,1.324429284,1.916188646,0.726746651,1.178106909,1.137729558,1.190756585,0,0.968135936,0,0.934711347,1.773519897,0,0,0.850277414,0.759219439,0.813832328
Gene9991,0.613347359,1.821729775,0,0.821223705,0,0.942485528,1.706594337,1.428907902,0,0.968135936,0,0,0,1.2849757,0.975892765,1.700554827,1.708243738,0.542554886
Gene9992,0,0,0.529771713,0,0,0,0.853297169,0,0,0,0.263352706,1.246281796,0.322458163,0.214162617,0.487946382,0,0.379609719,0
Gene9993,2.146715755,1.821729775,1.58931514,2.189929881,1.211244418,1.413728291,1.991026727,1.190756585,1.087629788,1.35539031,1.843468945,1.869422694,0,1.92746355,1.95178553,0,0.949024299,0.813832328
Gene9994,106.109093,71.95832611,34.43516137,95.8094323,65.40719857,29.45267274,73.38355651,55.96555951,24.19976279,108.4312248,54.25065753,49.22813095,64.16917445,58.46639435,50.2584774,76.09982852,31.88721643,27.9415766
Gene9995,424.4363721,529.8197429,555.4656415,471.1086657,454.2166567,557.4801895,438.0258799,509.8819698,581.8819367,462.1880956,535.6594049,546.4945676,473.2073543,476.9401473,574.5568654,497.6248563,540.1846308,548.2517118
Gene9996,424.4363721,529.8197429,555.4656415,471.1086657,454.2166567,557.4801895,438.0258799,509.8819698,581.8819367,462.1880956,535.6594049,546.4945676,473.2073543,476.9401473,574.5568654,497.6248563,540.1846308,548.2517118
Gene9997,0,0,0,0,0,0,0.28443239,0,0,0,0.263352706,0,0,0,0.243973191,0,0.18980486,0.271277443
Gene9998,0,0,0,1.642447411,0,3.298699346,2.559891506,0,0,0,3.160232477,0,0,0,0,0,1.898048597,0
Gene9999,0.306673679,0.910864887,1.324429284,0.54748247,0,1.178106909,0.28443239,0,1.087629788,0.387254374,0.263352706,0,0,0.428325233,0,0,0,0.542554886
Gene10000,7.053494623,9.715892133,11.91986355,5.748565938,7.267466508,16.72911811,10.8084308,10.47865795,12.50774256,8.519596233,9.217344725,9.970254369,5.965476017,11.5647813,17.32209658,6.802219309,7.02277981,9.76598794
Gene10001,23.00052595,38.5599469,43.97105221,28.46908846,24.95163501,37.46379972,19.34140249,25.72034224,32.90080109,23.62251683,31.86567748,27.41819952,27.40894386,26.9844897,38.30379103,26.57116918,37.96097195,26.04263451
Gene10002,23.00052595,38.5599469,43.97105221,28.46908846,24.95163501,37.46379972,19.34140249,25.72034224,32.90080109,23.62251683,31.86567748,27.41819952,27.40894386,26.9844897,38.30379103,26.57116918,37.96097195,26.04263451
Gene10003,23.00052595,38.5599469,43.97105221,28.46908846,24.95163501,37.46379972,19.34140249,25.72034224,32.90080109,23.62251683,31.86567748,27.41819952,27.40894386,26.9844897,38.30379103,26.57116918,37.96097195,26.04263451
Gene10004,0.920021038,0,0,0.54748247,0,1.178106909,0.28443239,0,1.903352129,0.968135936,0,1.557852245,0.806145408,0,1.95178553,0,0,0.542554886
Gene10005,3.986757831,0.910864887,1.58931514,1.368706176,1.695742185,1.178106909,0.568864779,0.952605268,2.719074471,1.936271871,2.106821651,1.869422694,1.289832652,1.92746355,1.707812339,2.550832241,1.518438878,1.898942099
Gene10006,0,0,0,0,0,0,0,0,0,0,0.263352706,0,0,0,0,0,0.18980486,0
Gene10007,0,0,0,0,0,0,0,0.238151317,0,0,0,0,0.161229082,0,0,0,0,0
Gene10008,62.56143057,82.88870476,120.2581789,84.8597829,81.63787377,88.82926097,81.9165282,74.77951356,102.5091075,60.02442801,98.75726491,85.37030304,85.45141321,74.5285906,88.31829523,80.13864624,90.91652781,91.9630531
Gene10009,0.613347359,0,0.264885857,0.273741235,1.211244418,0,0.853297169,0.238151317,0.543814894,0,0.526705413,0,0.644916326,0,0,0.63770806,0,0.271277443
Gene10010,26.98728378,30.66578454,36.28936237,21.35181634,20.34890622,25.91835201,20.47913205,22.3862238,31.54126386,26.52692463,24.22844899,28.66448131,27.40894386,23.55788783,37.32789826,25.50832241,33.97506989,24.95752473
Gene10011,278.4597008,299.9781696,323.9554028,290.1657093,288.2761715,325.8643711,282.4413628,309.1204095,325.4732141,265.8501279,299.6953799,268.8852975,289.2449723,291.6894839,315.2133631,265.2865531,300.4610929,311.6977817
Gene10012,278.4597008,299.9781696,323.9554028,290.1657093,288.2761715,325.8643711,282.4413628,309.1204095,325.4732141,265.8501279,299.6953799,268.8852975,289.2449723,291.6894839,315.2133631,265.2865531,300.4610929,311.6977817
Gene10013,4.600105189,0,4.503059564,4.653600998,3.39148437,0,0,0,5.166241494,0,4.213643303,0,4.030727038,0,4.879463825,0,0,0
Gene10014,6.133473585,4.250702808,9.006119128,5.748565938,6.05622209,8.482369748,7.395242129,7.858993463,7.885315965,9.487732169,11.06081367,5.919838532,8.222683158,8.35234205,9.514954459,10.20332896,3.036877756,4.340439084
Gene10015,4.600105189,0,4.503059564,4.653600998,3.39148437,0,0,0,5.166241494,0,4.213643303,0,4.030727038,0,4.879463825,0,0,0
Gene10016,63.78812529,59.50983931,64.36726318,81.84862931,73.8859095,69.97955042,71.67696217,80.49514517,67.16113942,84.03419921,79.00581193,68.23392834,70.77956679,75.17107845,69.28838631,86.09058813,91.67574725,80.29812306
Gene10017,63.78812529,59.50983931,64.36726318,81.84862931,73.8859095,69.97955042,71.67696217,80.49514517,67.16113942,84.03419921,79.00581193,68.23392834,70.77956679,75.17107845,69.28838631,86.09058813,91.67574725,80.29812306
Gene10018,15.94703132,11.53762191,8.211461558,7.938495819,14.29268413,10.83858357,11.66172797,11.1931119,10.60439044,12.58576716,11.58751908,10.59339527,8.222683158,17.56133457,10.00290084,6.377080602,8.161608968,16.54792401
Gene10019,50.60115708,38.25632527,45.03059564,54.20076456,65.89169634,44.06119841,45.50918233,51.44068448,43.77709898,36.20828399,40.29296408,38.63473568,53.52805507,58.68055697,29.03280976,36.56192879,49.15945867,55.61187577
Gene10020,0,0,0.529771713,0,0,0,0,0,0,0,0,0.311570449,0,0.214162617,0,0,0,0
Gene10021,3.373410472,7.590540729,16.95269483,5.474824703,6.298470973,12.959176,7.679674518,9.287901365,19.57733619,4.453425304,13.43098803,8.723972573,5.481788772,8.35234205,8.295088502,4.251387068,8.731023547,13.56387214
Gene10022,0.306673679,0,0.264885857,0,0.484497767,0,1.137729558,0.238151317,0,0,0.790058119,0,0.483687245,0,0,0.63770806,0.569414579,0.271277443
Gene10023,2873.839048,3036.823535,3152.406581,2878.93657,2921.279287,3060.957372,2960.372311,2896.396318,3123.672752,2962.302336,3019.602132,3204.813639,2904.541904,2867.209112,3115.293679,3007.643781,3085.4678,3046.71696
Gene10024,4.600105189,10.62675702,19.6015534,7.391013349,12.59694195,16.02225397,5.688647791,9.764203999,21.20878087,5.615188426,16.06451509,10.59339527,5.481788772,7.281528967,19.27388211,2.975970948,7.781999249,12.47876237
Gene10025,0,0,1.059543427,0,0.484497767,0.471242764,0.568864779,0.238151317,1.087629788,0.580881561,1.053410826,0.311570449,0.644916326,0.64248785,0,0.425138707,0.949024299,0.813832328
Gene10026,0,0,0.529771713,0,0,0,0,0.238151317,0,0,0.263352706,0,0,0,0.487946382,0,0.18980486,0
Gene10027,0,0.910864887,1.854200997,0,0,0.471242764,0,0,0.271907447,0,1.316763532,0,0.322458163,0,0,0.212569353,0,0.542554886
Gene10028,0.613347359,1.214486517,0.79465757,2.463671116,0.242248884,0.942485528,1.137729558,0.714453951,1.631444682,1.549017497,0.526705413,1.246281796,0.806145408,1.070813083,2.439731912,2.125693534,0.18980486,1.085109771
Gene10029,0,1.214486517,0,0,0,0,0,0,0,0,0,0,0,0,0.243973191,0,0,0
Gene10030,36.49416783,30.05854129,27.01835738,22.72052252,28.58536826,27.3320803,26.73664462,27.14925014,28.00646705,20.71810902,25.54521252,30.84547445,21.44346784,26.9844897,29.52075614,21.46950469,22.58677831,32.01073825
